	device_time_stamp	system_time_stamp	UTC	left_gaze_point_on_display_area_x	left_gaze_point_on_display_area_y	left_gaze_point_in_user_coordinate_system_x	left_gaze_point_in_user_coordinate_system_y	left_gaze_point_in_user_coordinate_system_z	left_gaze_origin_in_trackbox_coordinate_system_x	left_gaze_origin_in_trackbox_coordinate_system_y	left_gaze_origin_in_trackbox_coordinate_system_z	left_gaze_origin_in_user_coordinate_system_x	left_gaze_origin_in_user_coordinate_system_y	left_gaze_origin_in_user_coordinate_system_z	left_pupil_diameter	left_pupil_validity	left_gaze_origin_validity	left_gaze_point_validity	right_gaze_point_on_display_area_x	right_gaze_point_on_display_area_y	right_gaze_point_in_user_coordinate_system_x	right_gaze_point_in_user_coordinate_system_y	right_gaze_point_in_user_coordinate_system_z	right_gaze_origin_in_trackbox_coordinate_system_x	right_gaze_origin_in_trackbox_coordinate_system_y	right_gaze_origin_in_trackbox_coordinate_system_z	right_gaze_origin_in_user_coordinate_system_x	right_gaze_origin_in_user_coordinate_system_y	right_gaze_origin_in_user_coordinate_system_z	right_pupil_diameter	right_pupil_validity	right_gaze_origin_validity	right_gaze_point_validity
45	5364302534	223523551076	1636633598.038336													0	0	0													0	0	0
46	5364310861	223523559403	1636633598.0463388	0.4703906774520874	0.2839120030403137	-11.390167236328125	210.98837280273438	73.06735229492188	0.5671372413635254	0.4800206422805786	0.5243855714797974	-30.891244888305664	9.192914962768555	657.315673828125		0	1	1	0.6661657094955444	0.31394344568252563	61.98689270019531	202.69400024414062	69.54658508300781	0.4278982877731323	0.4825069308280945	0.5128214359283447	33.00041961669922	8.006442070007324	653.846435546875		0	1	1
47	5364319205	223523567747	1636633598.0533366	0.4742174744606018	0.3019072413444519	-9.95587158203125	206.01828002929688	70.95765686035156	0.5673040151596069	0.47997358441352844	0.5243025422096252	-30.96681022644043	9.214225769042969	657.290771484375		0	1	1	0.6663001179695129	0.3006235957145691	62.037261962890625	206.372802734375	71.108154296875	0.4279678761959076	0.4824684262275696	0.5123242139816284	32.961036682128906	8.022244453430176	653.697265625		0	1	1
48	5364327544	223523576086	1636633598.0613358													0	0	0													0	0	0
49	5364335871	223523584412	1636633598.071336	0.4776170253753662	0.3290993571281433	-8.681716918945312	198.50808715820312	67.769775390625	0.5672785043716431	0.47998717427253723	0.5240718722343445	-30.951824188232422	9.207001686096191	657.2215576171875		0	1	1	0.6596436500549316	0.30437594652175903	59.54240417480469	205.33644104003906	70.66824340820312	0.42797547578811646	0.4824921190738678	0.5112211108207703	32.940879821777344	8.007338523864746	653.3663330078125		0	1	1
50	5364344192	223523592733	1636633598.082336	0.48462069034576416	0.31020694971084595	-6.0567169189453125	203.72598266601562	69.98463439941406	0.5673938989639282	0.47999855875968933	0.5240116119384766	-31.004058837890625	9.201512336730957	657.2034912109375		0	1	1	0.6554741859436035	0.31355732679367065	57.97967529296875	202.80062866210938	69.59185791015625	0.4281061589717865	0.4824475347995758	0.5106115937232971	32.87190628051758	8.025481224060059	653.1834716796875		0	1	1
51	5364352542	223523601083	1636633598.0873594													0	0	0													0	0	0
52	5364360868	223523609409	1636633598.094534	0.4807969033718109	0.29879042506217957	-7.4898834228515625	206.8791046142578	71.32305908203125	0.5673508048057556	0.4800550937652588	0.5238576531410217	-30.982057571411133	9.17485523223877	657.1572875976562		0	1	1	0.6600872874259949	0.318012535572052	59.70867919921875	201.57015991210938	69.06954956054688	0.4280679225921631	0.4824986159801483	0.5093597173690796	32.870487213134766	7.997530460357666	652.8079223632812		0	1	1
53	5364369190	223523617731	1636633598.1045394	0.48142075538635254	0.2972894310951233	-7.256072998046875	207.29367065429688	71.49903869628906	0.567449152469635	0.48004886507987976	0.5238897800445557	-31.027740478515625	9.17785930633545	657.1669311523438		0	1	1	0.6606451272964478	0.31211429834365845	59.917755126953125	203.19918823242188	69.76103210449219	0.42817506194114685	0.48247599601745605	0.5087778568267822	32.812744140625	8.00572395324707	652.6333618164062		0	1	1
54	5364377536	223523626076	1636633598.1185412													0	0	0													0	0	0
55	5364385866	223523634406	1636633598.1195378	0.4850459396839142	0.31043893098831177	-5.8973388671875	203.6619110107422	69.95744323730469	0.5673829913139343	0.48008158802986145	0.5238366723060608	-30.996559143066406	9.162583351135254	657.1510009765625		0	1	1	0.6590949296951294	0.3044459819793701	59.33674621582031	205.31710815429688	70.6600341796875	0.42814698815345764	0.48249316215515137	0.5077559351921082	32.81014633178711	7.994119167327881	652.3267822265625		0	1	1
56	5364394187	223523642727	1636633598.1275625	0.46770262718200684	0.33597153425216675	-12.397659301757812	196.6100616455078	66.964111328125	0.5674934387207031	0.48001915216445923	0.5238860845565796	-31.048059463500977	9.19151496887207	657.1658325195312		0	1	1	0.6695764064788818	0.30217865109443665	63.265228271484375	205.9433135986328	70.92584228515625	0.4282679557800293	0.4824570119380951	0.5075199604034424	32.7513542175293	8.009761810302734	652.2559814453125		0	1	1
57	5364402526	223523651066	1636633598.1365318													0	0	0													0	0	0
58	5364410853	223523659393	1636633598.1455312	0.4712643027305603	0.34272950887680054	-11.062728881835938	194.7435760498047	66.17182922363281	0.5674193501472473	0.47991129755973816	0.5239164233207703	-31.014427185058594	9.241250038146973	657.1749267578125		0	1	1	0.6710615754127502	0.29475611448287964	63.82188415527344	207.99334716796875	71.79603576660156	0.4281803369522095	0.4823693037033081	0.5070379376411438	32.784088134765625	8.048023223876953	652.1113891601562		0	1	1
59	5364419197	223523667736	1636633598.1535313	0.4706716537475586	0.3450474143028259	-11.284866333007812	194.1033935546875	65.90008544921875	0.5675387382507324	0.47986289858818054	0.5240250825881958	-31.070873260498047	9.263973236083984	657.20751953125		0	1	1	0.6673130989074707	0.2977791130542755	62.41693115234375	207.15841674804688	71.4416275024414	0.4283079206943512	0.4822358787059784	0.5070263743400574	32.725677490234375	8.108892440795898	652.10791015625		0	1	1
60	5364427543	223523676082	1636633598.1676333													0	0	0													0	0	0
61	5364435861	223523684400	1636633598.1689794	0.47239887714385986	0.3401089906692505	-10.637496948242188	195.46734619140625	66.47904968261719	0.567405104637146	0.4798060655593872	0.5241052508354187	-31.010540008544922	9.290459632873535	657.2315673828125		0	1	1	0.6678789854049683	0.30557867884635925	62.6290283203125	205.00425720214844	70.52723693847656	0.42820146679878235	0.48217636346817017	0.5069244503974915	32.77273941040039	8.135668754577637	652.0773315429688		0	1	1
62	5364444183	223523692722	1636633598.177987	0.46668654680252075	0.3341408967971802	-12.778488159179688	197.11566162109375	67.17872619628906	0.5674393177032471	0.47981390357017517	0.5241808891296387	-31.0273494720459	9.287184715270996	657.2542724609375		0	1	1	0.6573859453201294	0.3275632858276367	58.69621276855469	198.93234252929688	67.94985961914062	0.42828044295310974	0.4821774959564209	0.5071201324462891	32.73963165283203	8.135894775390625	652.1360473632812		0	1	1
63	5364452533	223523701072	1636633598.1863775													0	0	0													0	0	0
64	5364460860	223523709398	1636633598.1947474	0.4525042772293091	0.3342069387435913	-18.09405517578125	197.097412109375	67.17098236083984	0.5673646330833435	0.4797714650630951	0.5241909027099609	-30.99311637878418	9.306742668151855	657.2572631835938		0	1	1	0.6579222083091736	0.33783823251724243	58.89720153808594	196.09449768066406	66.7452621459961	0.4280507266521454	0.4822391867637634	0.507230818271637	32.84617233276367	8.108139991760254	652.1692504882812		0	1	1
65	5364469189	223523717727	1636633598.2030447	0.4704292416572571	0.31137555837631226	-11.375717163085938	203.40322875976562	69.84764099121094	0.5674196481704712	0.47977307438850403	0.5242816209793091	-31.019733428955078	9.306385040283203	657.2844848632812		0	1	1	0.6712309718132019	0.321572482585907	63.88536071777344	200.58692932128906	68.65219116210938	0.42814183235168457	0.4822169244289398	0.5073829889297485	32.806884765625	8.11886978149414	652.2149047851562		0	1	1
66	5364477530	223523726068	1636633598.2114387													0	0	0													0	0	0
67	5364485856	223523734394	1636633598.2200246	0.48359817266464233	0.3075825572013855	-6.439971923828125	204.4508056640625	70.29231262207031	0.5673030614852905	0.47975876927375793	0.5243691205978394	-30.967313766479492	9.313339233398438	657.3107299804688		0	1	1	0.6631357669830322	0.29895657300949097	60.85125732421875	206.83322143554688	71.3035888671875	0.4279722571372986	0.4822658598423004	0.5074133276939392	32.8847541809082	8.096644401550293	652.2239990234375		0	1	1
68	5364494178	223523742716	1636633598.2280538	0.48267173767089844	0.3114824891090393	-6.787200927734375	203.37368774414062	69.83509826660156	0.5673570036888123	0.4797305464744568	0.5245174169540405	-30.99422836303711	9.326961517333984	657.355224609375		0	1	1	0.6609144806861877	0.2933463454246521	60.01872253417969	208.38270568847656	71.9613037109375	0.42799216508865356	0.48220813274383545	0.5073952078819275	32.87538528442383	8.122937202453613	652.2185668945312		0	1	1
69	5364502517	223523751054	1636633598.2361991													0	0	0													0	0	0
70	5364510845	223523759382	1636633598.2443137	0.4786650538444519	0.3233737647533417	-8.288909912109375	200.08944702148438	68.4410171508789	0.5671510100364685	0.4796264171600342	0.524726152420044	-30.90239715576172	9.375764846801758	657.4178466796875		0	1	1	0.6653196811676025	0.30199140310287476	61.6697998046875	205.99502563476562	70.94779968261719	0.42784059047698975	0.48216527700424194	0.5070577263832092	32.93948745727539	8.141231536865234	652.1173095703125		0	1	1
